ep (ms);Acc_x;Acc_y;Acc_z;Gyro_x;Gyro_y;Gyro_z;ID;Label;Category;Set
2019-01-18 17:31:03.000;0.022;-1.151;0.0155;-258.536;7.817;23.305;D;row;medium;14
2019-01-18 17:31:03.200;-0.05333333333333334;-1.175;-0.10033333333333333;-6.317;1.626.841.085;783.859.707;D;row;medium;14
2019-01-18 17:31:03.400;-0.0615;1.142.984.703;-0.10450000000000001;570.130.433;-53.048;-24.514;D;row;medium;14
2019-01-18 17:31:03.600;-0.044000000000000004;-0.9973333333333333;-0.034333333333333334;-29.268;0.6708000000000001;-15.122;D;row;medium;14
2019-01-18 17:31:03.800;-0.061;-0.9774999999999999;-0.0625;3.122;-34.878;15.488;D;row;medium;14
2019-01-18 17:31:04.000;-0.06266666666666666;-959.406.079;-0.12;17.183;-24.512;-88.048;D;row;medium;14
2019-01-18 17:31:04.200;0.03;-328.368.127;-0.0395;331.586;-5.939;-211.708;D;row;medium;14
2019-01-18 17:31:04.400;0.05433333333333334;-0.8726666666666666;0.13099999999999998;129.392;-74.512;48.658;D;row;medium;14
2019-01-18 17:31:04.600;-0.0045;-0.3845;0.203;-52.806;-0.46340000000000003;31.218;D;row;medium;14
2019-01-18 17:31:04.800;0.048999999999999995;-0.968;0.09566666666666666;-220.366;-773.668.867;15.852;D;row;medium;14
2019-01-18 17:31:05.000;0.0265;-11.435;0.008;-248.902;55.366;194.878;D;row;medium;14
2019-01-18 17:31:05.200;-0.05266666666666667;-845.223.254;-0.10733333333333334;-47.196;-19.146;52.194;D;row;medium;14
2019-01-18 17:31:05.400;-0.047;1.142.984.703;-0.07200000000000001;-812.744.707;-306.692.095;-0.8904;D;row;medium;14
2019-01-18 17:31:05.600;-0.04666666666666667;296.605.014;-0.05833333333333333;-879.648.766;2.065.989.636;0.09759999999999999;D;row;medium;14
2019-01-18 17:31:05.800;-0.043;-0.95;-0.0435;-0.14640000000000003;-26.706;31.952;D;row;medium;14
2019-01-18 17:31:06.000;-0.06866666666666667;1.160.022.698;-0.10366666666666667;85.002;-50.242;-0.9023999999999998;D;row;medium;14
2019-01-18 17:31:06.200;-0.032;-13.465;-0.0815;291.464;-130.244;-286.462;D;row;medium;14
2019-01-18 17:31:06.400;0.082;1.362.340.521;0.08833333333333333;211.466;-1.827.553.278;-367.333.374;D;row;medium;14
2019-01-18 17:31:06.600;0.0255;-0.4795;0.1775;841.121.794;-6.183;9.305;D;row;medium;14
2019-01-18 17:31:06.800;0.063;-0.727;0.127;-231.584;57.926;33.902;D;row;medium;14
2019-01-18 17:31:07.000;0.077;699.277.314;0.027;-250.242;1.081.163.778;204.392;D;row;medium;14
2019-01-18 17:31:07.200;-0.02266666666666667;-1.215;-0.04700000000000001;-121.952;0.7680000000000001;-939.274.238;D;row;medium;14
2019-01-18 17:31:07.400;-0.056499999999999995;-11.255;-0.136;28.902;564.666.370;2.084.724.737;D;row;medium;14
2019-01-18 17:31:07.600;-0.05433333333333334;-1.019;-0.06866666666666667;25.246;-1.214.971.905;-0.8416;D;row;medium;14
2019-01-18 17:31:07.800;-0.0495;-10.035;-0.078;27.682;1.108.991.997;-812.744.703;D;row;medium;14
2019-01-18 17:31:08.000;-0.04133333333333333;-0.9870000000000001;-0.06466666666666666;2.756;-59.512;4.378;D;row;medium;14
2019-01-18 17:31:08.200;-0.088;-12.865;-0.107;148.262.913;-11.439;-138.904;D;row;medium;14
2019-01-18 17:31:08.400;0.009666666666666667;-1.832.815.275;-0.0013333333333333346;338.904;-57.316;-18.317;D;row;medium;14
2019-01-18 17:31:08.600;0.056;-0.8215;0.16699999999999998;534.863.876;-57.562;98.048;D;row;medium;14
2019-01-18 17:31:08.800;0.0026666666666666666;-0.45933333333333337;0.19533333333333333;1.739.927.550;67.682;-2.047.000.579;D;row;medium;14
2019-01-18 17:31:09.000;0.046;-1.023;0.0795;-36.817;107.928;84.998;D;row;medium;14
2019-01-18 17:31:09.200;-0.011333333333333334;-1.700.612.779;-0.026333333333333334;-25.817;-641.466.373;19.134;D;row;medium;14
2019-01-18 17:31:09.400;-0.10300000000000001;-959.406.079;-0.1555;-38.536;-0.25600000000000006;0.9755999999999998;D;row;medium;14
2019-01-18 17:31:09.600;-0.08166666666666667;-1.203.828.053;-0.09500000000000001;0.3168000000000001;9.093.122;1.893.654.530;D;row;medium;14
2019-01-18 17:31:09.800;-0.0785;-0.99;-0.086;1.626.038.271;105.431.043;16.096;D;row;medium;14
2019-01-18 17:31:10.000;-0.08133333333333333;-94.025.045;-0.09266666666666667;-1.348.780.030;-11.195;-22.194;D;row;medium;14
2019-01-18 17:31:10.200;-0.07200000000000001;-10.405;-0.0865;25.974;477.167.622;0.9146000000000001;D;row;medium;14
2019-01-18 17:33:08.400;-0.011333333333333334;1.081.879.212;-0.09933333333333333;-13.782;0.5366;-10.976;D;row;medium;57
2019-01-18 17:33:08.600;-0.007;-1.032;-0.10450000000000001;0.41459999999999997;-0.1342;-0.8657999999999999;D;row;medium;57
2019-01-18 17:33:08.800;-0.004666666666666667;1.406.408.022;-0.10333333333333333;12.316;-48.294;21.706;D;row;medium;57
2019-01-18 17:33:09.000;-0.005;-1.031;-0.106;19.632;75.997.182;841.121.794;D;row;medium;57
2019-01-18 17:33:09.200;-0.02;-1.019.529.897;-0.103;-363.954.175;-21.952;1.61;D;row;medium;57
2019-01-18 17:33:09.400;-0.013999999999999999;-1.0;-0.10400000000000001;15.246;43.048;0.6706;D;row;medium;57
2019-01-18 17:33:09.600;-0.025666666666666667;-1.155;-0.13366666666666668;1.830.014.978;-40.608;75.997.182;D;row;medium;57
2019-01-18 17:33:09.800;0.026;1.509.617.666;-0.07;421.584;-202.804;-201.586;D;row;medium;57
2019-01-18 17:33:10.000;0.09766666666666667;1.823.085.910;0.12466666666666666;183.902;-45.732;-38.048;D;row;medium;57
2019-01-18 17:33:10.200;0.006000000000000002;-0.347;0.1635;-8.878;-30.242;58.294;D;row;medium;57
2019-01-18 17:33:10.400;0.06433333333333334;-0.7516666666666666;0.12666666666666668;-172.684;2.142.535.679;1.242.800.125;D;row;medium;57
2019-01-18 17:33:10.600;0.094;-11.705;0.011;-270.002;10.561;174.998;D;row;medium;57
2019-01-18 17:33:10.800;0.003333333333333334;-104.016.556;-0.09400000000000001;-78.048;-794.812.413;86.952;D;row;medium;57
2019-01-18 17:33:11.000;-0.016;-10.385;-0.0655;23.904;459.227.137;20.366;D;row;medium;57
2019-01-18 17:33:11.200;-0.026333333333333334;-1.287.948.970;-0.09633333333333334;104.148;-121.464;14.998;D;row;medium;57
2019-01-18 17:33:11.400;0.013499999999999998;-1.371;-0.0765;29.488;-79.512;-199.756;D;row;medium;57
2019-01-18 17:33:11.600;0.06833333333333334;-0.9876666666666667;0.10866666666666665;28.927;-1.321.062.402;35.976;D;row;medium;57
2019-01-18 17:33:11.800;-0.0255;-0.312;0.22999999999999998;-43.538;0.805;46.952;D;row;medium;57
2019-01-18 17:33:12.000;0.07;-0.883;0.11033333333333332;-30.829;-133.804.030;-13.634;D;row;medium;57
2019-01-18 17:33:12.200;0.083;1.080.897.537;-0.036000000000000004;-343.658;80.368;244.634;D;row;medium;57
2019-01-18 17:33:12.400;-0.038;58.247.851;-0.12933333333333333;0.29259999999999975;-44.024;12.926;D;row;medium;57
2019-01-18 17:33:12.600;-0.0095;-0.9524999999999999;-0.07050000000000001;4.317;-152.928;71.586;D;row;medium;57
2019-01-18 17:33:12.800;-0.05533333333333334;853.513.558;-0.052333333333333336;56.464;29.146;14.024;D;row;medium;57
2019-01-18 17:33:13.000;-0.046;-13.885;-0.16699999999999998;234.392;-19.268;-203.292;D;row;medium;57
2019-01-18 17:33:13.200;0.07566666666666666;-15.881.557;0.06666666666666667;326.096;-111.218;-122.682;D;row;medium;57
2019-01-18 17:33:13.400;0.015;-0.47400000000000003;0.1455;7.0;-11.695;101.464;D;row;medium;57
2019-01-18 17:33:13.600;0.025000000000000005;-0.6293333333333333;0.16033333333333333;-174.268;9.317;-4.378;D;row;medium;57
2019-01-18 17:33:13.800;0.088;-1.15;0.08499999999999999;-36.805;138.048;12.439;D;row;medium;57
2019-01-18 17:33:14.000;-0.004666666666666666;751.372.971;-0.119;-85.266.434;50.488;305.246.210;D;row;medium;57
2019-01-18 17:33:14.200;-0.0235;-11.065;-0.101;35.488;-45.854;-20.854;D;row;medium;57
2019-01-18 17:33:14.400;-0.02;-0.9463333333333334;-0.04466666666666667;5.122;-1.801.109.505;3.622;D;row;medium;57
2019-01-18 17:33:14.600;-0.05500000000000001;-12.055;-0.12;115.976;-0.1708;-2.0;D;row;medium;57
2019-01-18 17:33:14.800;0.015666666666666666;-1.113.642.325;-0.07;332.072;1.225.248.766;-20.317;D;row;medium;57
2019-01-18 17:33:15.000;0.075;-10.045;0.147;201.706;-179.388;46.094;D;row;medium;57
2019-01-18 17:33:15.200;0.0033333333333333327;-0.3746666666666667;0.18766666666666665;1.641.394.177;17.802;-31.826;D;row;medium;57
2019-01-18 17:33:15.400;0.055499999999999994;-1.014;0.137;-16.939;118.174;1.931.927.549;D;row;medium;57
2019-01-18 17:33:15.600;0.049666666666666665;-2.051.189.419;0.025333333333333333;-322.926;120.854;116.586;D;row;medium;57
2019-01-18 17:33:15.800;-0.012;-1.823.805.442;-0.1255;-85.488;0.7318000000000002;7.683;D;row;medium;57
2019-01-18 17:33:16.000;-0.017666666666666667;-1.04;-0.08233333333333333;-659.398.653;-894.373.889;1.013.456.898;D;row;medium;57
2019-01-18 17:33:16.200;-0.0075;-0.9770000000000001;-0.061;-16.218;-1.147.805.695;-1.645.830.139;D;row;medium;57
2019-01-18 17:33:16.400;-0.048666666666666664;799.454.549;-0.148;227.924;-101.708;-112.196;D;row;medium;57
2019-01-18 17:33:16.600;0.07350000000000001;-1.322;-0.022000000000000002;399.878;-108.294;-166.708;D;row;medium;57
2019-01-18 17:33:16.800;0.044333333333333336;-0.7239999999999999;0.17233333333333334;207.924;-43.904;173.172;D;row;medium;57
2019-01-18 17:33:17.000;0.008000000000000002;-0.359;0.2185;-109.878;35.854;-10.061;D;row;medium;57
2019-01-18 17:33:17.200;0.07633333333333334;875.547.304;0.13466666666666666;-400.002;120.122;1.311.055.875;D;row;medium;57
2019-01-18 17:33:17.400;0.0235;-12.645;-0.0475;1.944.543.236;93.414;25.561;D;row;medium;57
2019-01-18 17:33:17.600;-0.05433333333333334;-1.203;-0.111;57.806;-52.316;-0.02419999999999991;D;row;medium;57
2019-01-18 17:33:17.800;-0.0315;-0.9365;-0.056499999999999995;21.462;-43.174;-0.6584000000000001;D;row;medium;57
2019-01-18 17:33:18.000;-0.038;296.605.014;-0.064;-0.9636000000000001;-73.658;1.561;D;row;medium;57
2019-01-18 17:33:18.200;-0.060000000000000005;-12.395;-0.1035;1.921.916.925;-110.364;-121.464;D;row;medium;57
2019-01-18 17:33:18.400;0.04533333333333334;-1.325;0.01;346.098;330.878.977;-243.538;D;row;medium;57
2019-01-18 17:33:18.600;0.0655;-0.8069999999999999;0.16449999999999998;125.366;-97.806;13.756;D;row;medium;57
2019-01-18 17:33:18.800;0.019;-0.41100000000000003;0.21533333333333335;-97.072;229.089.285;-82.682;D;row;medium;57
2019-01-18 17:33:19.000;0.099;-10.675;0.127;-337.926;116.952;750.931.970;D;row;medium;57
2019-01-18 17:33:19.200;0.05466666666666667;-1.468.233.045;-0.02966666666666667;1.873.731.588;88.292;123.658;D;row;medium;57
2019-01-18 17:33:19.400;-0.016;-1.166;-0.122;-10.002;-1.894.457.342;61.586;D;row;medium;57
2019-01-18 17:33:19.600;-0.018666666666666668;1.428.441.771;-0.081;1.798.922.242;-5.0;0.9024000000000001;D;row;medium;57
2019-01-18 17:33:19.800;-0.012;-0.9904999999999999;-0.08;46.464;-126.584;10.244;D;row;medium;57
2019-01-18 17:33:20.000;-0.02333333333333333;-1.27;-0.123;234.268;-99.146;-67.926;D;row;medium;57
2019-01-18 17:33:20.200;0.042499999999999996;-1.308;0.02;330.122;-57.682;-194.146;D;row;medium;57
2019-01-18 17:33:20.400;0.055999999999999994;-0.7593333333333333;0.159;205.244;-134.268;105.488;D;row;medium;57
2019-01-18 17:33:20.600;0.0009999999999999992;-0.365;0.22299999999999998;-1.901.735.934;93.414;-68.536;D;row;medium;57
2019-01-18 17:33:20.800;0.08066666666666666;-1.087;0.11099999999999999;-30.683;7.305;11.378;D;row;medium;57
2019-01-18 17:33:21.000;0.014000000000000002;-1.222;-0.017;-218.784;9.232;131.828;D;row;medium;57
2019-01-18 17:33:21.200;-0.044333333333333336;1.760.998.742;-0.08533333333333333;-11.342;-12.192;21.464;D;row;medium;57
2019-01-18 17:33:21.400;-0.0245;-0.9415;-0.0485;-0.46340000000000003;630.767.617;34.756;D;row;medium;57
2019-01-18 17:33:21.600;-0.052333333333333336;1.059.845.461;-0.043000000000000003;0.41459999999999997;-126.828;-697.671.681;D;row;medium;57
2019-01-18 17:33:21.800;-0.0385;-12.685;-0.153;17.817;-134.388;717.475.839;D;row;medium;57
2019-01-18 17:33:22.000;0.024666666666666667;-1.810.781.524;0.0009999999999999963;36.5;1.014.259.710;-124.756;D;raw;medium;57
2019-01-18 17:33:22.200;0.016;-0.7224999999999999;0.1995;193.904;-239.392;82.682;D;row;medium;57
2019-01-18 17:33:22.400;0.020666666666666667;-0.49033333333333334;0.18000000000000002;-183.902;-1.739.927.550;-111.096;D;row;medium;-10
2019-01-18 17:33:22.600;0.086;-67.977.215;0.1315;-392.682;82.318;88.658;D;row;medium;57
2019-01-18 17:33:22.800;0.011333333333333336;338.709.163;-0.122;-14.122;-1.976.180.738;-371.875.839;D;row;medium;57
2019-01-18 17:33:23.000;-0.0155;-379.482.113;-0.0815;0.5974;-36.952;0.9390000000000001;D;row;medium;57
2019-01-18 17:33:23.200;-0.022000000000000002;-0.9363333333333334;-0.042666666666666665;-0.19519999999999998;46.342;55.244;D;row;medium;57
2019-01-18 17:33:23.400;-0.0515;-1.055;-0.086;-1.378;-64.148;6.061;D;row;medium;
2019-01-18 17:33:23.600;-0.054333333333333324;751.372.971;-0.125;233.658;-9.378;-92.074;D;row;medium;57
2019-01-18 17:33:23.800;0.0015000000000000013;-12.685;-0.002999999999999999;426.828;-0.43900000000000006;-22.244;D;row;medium;57
2019-01-18 17:33:24.000;0.062;-0.8380000000000001;0.15166666666666667;210.002;-171.438.079;-56.952;D;row;medium;57
2019-01-18 17:33:24.200;0.0095;-0.389;0.257;-90.732;56.828;-630.767.617;D;row;medium;57
2019-01-18 17:33:24.400;0.06599999999999999;-0.9543333333333334;0.14033333333333334;-402.074;2.126.532.610;107.682;D;row;medium;57
2019-01-18 17:33:24.600;0.027999999999999997;-1.687.588.865;-0.0115;-319.024;12.427;18.817;D;row;medium;57
2019-01-18 17:33:24.800;-0.03866666666666666;-1.25;-0.12766666666666668;1.645.576.188;-11.951;0.9634;D;row;medium;57
2019-01-18 17:33:25.000;-0.021;-0.9235;-0.0255;1.415.430.141;-88.048;0.8048;D;row;medium;57
2019-01-18 17:33:25.200;-0.045000000000000005;252.537.516;-0.06799999999999999;-15.852;-42.438;2.061;D;row;medium;57
2019-01-18 17:33:25.400;-0.0415;-1.311;-0.135;1.841.471.484;-82.072;-17.329;D;row;medium;57
2019-01-18 17:33:25.600;0.06666666666666667;-1.121.670.484;0.043000000000000003;340.366;-2.143.338.499;-19.5;D;row;medium;57
2019-01-18 17:33:25.800;0.07050000000000001;-0.7295;0.1725;20.305;-162.316;1.062.174.717;D;row;medium;57
2019-01-18 17:33:26.000;0.023333333333333334;-0.4836666666666667;0.19999999999999998;-87.926;93.658;0.13419999999999987;D;row;medium;57
2019-01-18 17:33:26.200;0.12;484.917.250;0.142;-432.438;68.294;1.687.482.366;D;row;medium;57
2019-01-18 17:33:26.400;0.0016666666666666635;-1.973.045.931;-0.07866666666666666;1.287.331.836;46.464;18.951;D;row;medium;57
2019-01-18 17:33:26.600;-0.034;-1.133;-0.1005;-56.459.268;2.065.989.636;373.596.158;D;row;medium;57
2019-01-18 17:33:26.800;-0.03233333333333333;1.103.912.959;-0.07466666666666667;44.754;-34.146;2.095.169.533;D;row;medium;57
2019-01-18 17:33:27.000;-0.048;-10.415;-0.0765;14.146;-56.218;0.2926;D;row;medium;57
2019-01-18 17:33:27.200;-0.037;1.151.994.539;-0.05333333333333334;-27.684;-0.5854;-1.530.757.122;D;row;medium;57
2019-01-18 17:33:27.400;-0.06;274.571.263;-0.08199999999999999;-1.846.542.330;-51.342;-0.12200000000000003;D;row;medium;57
2019-01-18 17:33:27.600;-0.03866666666666666;-1.295.977.131;-0.04466666666666667;-0.2318;0.2562;-765.378.561;D;row;medium;57
2019-01-18 17:33:27.800;-0.044;-1.034;-0.059;1.098;-4.024;0.976;D;row;medium;57
2019-01-18 17:34:52.800;0.011;-1.02;-0.068;2.378;-1.760.649.219;57.810.941;D;row;medium;3
2019-01-18 17:34:53.000;0.0035;-10.345;-0.0595;17.314;-41.098;0.9390000000000001;D;row;medium;3
2019-01-18 17:34:53.200;0.002;-1.203.828.053;-0.047999999999999994;-0.195;-2.008.727.554;1.244;D;row;medium;3
2019-01-18 17:34:53.400;0.0085;33.181.697;-0.0745;10.122;0.4143999999999998;0.6706;D;row;medium;2000
2019-01-18 17:34:53.600;-0.007;-1.225.861.802;-0.06433333333333334;13.782;-70.122;0.9634;D;row;medium;3
2019-01-18 17:34:53.800;-0.006;-10.135;-0.0595;-660.201.469;-1.549;-0.4514;D;row;medium;3
2019-01-18 17:34:54.000;0.0029999999999999996;-0.983;-0.04;0.9878;-19.268;19.756;D;row;medium;3
2019-01-18 17:34:54.200;0.0;1.142.984.703;-0.07550000000000001;39.512;-1.527.767.041;4.0;D;row;medium;3
2019-01-18 17:34:54.400;-0.016333333333333335;-1.292;-0.08466666666666667;272.682;-9.378;-116.706;D;row;medium;3
2019-01-18 17:34:54.600;0.0825;-1.291;0.07050000000000001;281.098;-113.292;-202.316;D;row;medium;3
2019-01-18 17:34:54.800;0.08966666666666667;-0.7843333333333334;0.16933333333333334;157.316;-60.732;65.854;D;row;medium;3
2019-01-18 17:34:55.000;0.0085;-0.33699999999999997;0.1995;-156.096;32.804;-40.612;D;row;medium;3
2019-01-18 17:34:55.200;0.11433333333333333;-0.9936666666666666;0.121;-286.584;11.622;63.538;D;row;medium;3
2019-01-18 17:34:55.400;0.0645;2.050.469.889;0.001;-219.024;111.096;189.878;D;row;medium;3
2019-01-18 17:34:55.600;0.004;-1.21;-0.09833333333333333;-0.2926000000000002;-21.706;30.486;D;row;medium;3
2019-01-18 17:34:55.800;-0.003;-0.9764999999999999;-0.028;0.9390000000000001;-100.122;2.061;D;row;medium;3
2019-01-18 17:34:56.000;-0.008666666666666668;1.292.225.195;-0.056;-1.396.146.179;-10.256;24.876;D;row;medium;3
2019-01-18 17:34:56.200;-0.025;-12.735;-0.0945;14.634;-167.318;-94.756;D;row;medium;3
2019-01-18 17:34:56.400;0.07;198.478.507;0.013666666666666662;34.561;428.503.038;-186.708;D;row;medium;3
2019-01-18 17:34:56.600;0.08549999999999999;-0.824;0.1735;136.584;-47.436;119.754;D;row;medium;3
2019-01-18 17:34:56.800;0.03;-0.4223333333333333;0.18000000000000002;-104.146;67.074;-53.658;D;row;medium;3
2019-01-18 17:34:57.000;0.07050000000000001;-10.075;0.109;-212.684;76.342;84.024;D;row;medium;3
2019-01-18 17:34:57.200;0.03866666666666666;1.993.378.473;0.026333333333333334;-254.876;-567.128.062;147.196;D;row;medium;3
2019-01-18 17:34:57.400;-0.039;1.918.267.390;-0.1145;-3.939;-0.3658000000000001;15.976;D;row;medium;3
2019-01-18 17:34:57.600;-0.021;1.103.912.959;-0.04133333333333333;22.806;-7.439;28.536;D;row;medium;3
2019-01-18 17:34:57.800;-0.023;-0.9744999999999999;-0.018;90.976;-75.852;2.0;D;row;medium;3
2019-01-18 17:34:58.000;-0.041666666666666664;-1.227;-0.072;109.268;0.5973999999999999;-35.732;D;row;medium;3
2019-01-18 17:34:58.200;0.018000000000000002;-13.335;0.0;325.732;-7.817;-269.026;D;row;medium;3
2019-01-18 17:34:58.400;0.09966666666666667;134.340.607;0.17066666666666666;168.292;73.902;-6.561;D;row;medium;3
2019-01-18 17:34:58.600;0.0105;-0.377;0.185;-12.183;-28.658;26.462;D;row;medium;3
2019-01-18 17:34:58.800;0.07733333333333334;-0.786;0.16066666666666665;-165.002;60.122;10.974;D;row;medium;3
2019-01-18 17:34:59.000;0.1095;-1.157;0.051000000000000004;-306.342;86.708;202.802;D;row;medium;3
2019-01-18 17:34:59.200;0.004333333333333334;-1.28;-0.09899999999999999;984.276.997;123.363.332;84.024;D;row;medium;3
2019-01-18 17:34:59.400;-0.0045;-10.225;-0.035;698.474.497;-19.756;0.14619999999999997;D;row;medium;3
2019-01-18 17:34:59.600;-0.006000000000000001;-0.964;-0.04666666666666667;0.9266;-88.903.679;19.634;D;row;medium;3
2019-01-18 17:34:59.800;-0.0315;-1.139;-0.0915;73.902;-0.24399999999999994;2.094.366.716;D;row;medium;3
2019-01-18 17:35:00.000;0.009;-1.367;-0.06933333333333334;327.682;-85.486;-749.117.436;D;row;medium;3
2019-01-18 17:35:00.200;0.1205;-1.083;0.125;298.778;185.344.003;-1.981.911.039;D;row;medium;3
2019-01-18 17:35:00.400;0.04133333333333333;-0.447;0.228;-0.6219999999999997;0.6217999999999998;49.148;D;row;medium;3
2019-01-18 17:35:00.600;0.095;-0.7515000000000001;0.1015;-245.732;-1.005.268.990;19.756;D;row;medium;3
2019-01-18 17:35:00.800;0.08066666666666666;-1.402.131.797;0.057333333333333326;-309.146;117.438;169.514;D;row;medium;3
2019-01-18 17:35:01.000;0.016;-1.219;-0.069;-126.708;40.488;111.342;D;row;medium;3
2019-01-18 17:35:01.200;-0.007333333333333333;879.561.386;-0.09366666666666668;2.095.169.537;-53.658;1.023.098.881;D;row;medium;3
2019-01-18 17:35:01.400;-0.014499999999999999;-0.942;-0.039;-2.027.462.657;-53.048;60.244;D;row;medium;3
2019-01-18 17:35:01.600;-0.04700000000000001;673.229.483;-0.112;82.562;-50.122;0.9269999999999999;D;row;medium;3
2019-01-18 17:35:01.800;-0.041;-13.225;-0.10350000000000001;299.634;-1.468.411.902;-20.061;D;row;medium;3
2019-01-18 17:35:02.000;0.08366666666666667;861.541.719;0.08933333333333333;347.804;-1.243.095.035;-186.708;D;row;medium;3
2019-01-18 17:35:02.200;0.0405;-0.5575;0.163;48.658;-59.514;4.256;D;row;medium;3
2019-01-18 17:35:02.400;0.057333333333333326;-0.5790000000000001;0.19366666666666665;-154.756;-229.597.169;-0.8780000000000001;D;row;medium;3
2019-01-18 17:35:02.600;0.1235;-1.127;0.132;-596.041.731;-913.371.137;-495.407.106;D;row;medium;3
2019-01-18 17:35:02.800;0.021333333333333333;-1.538.348.371;0.001666666666666666;-184.758;26.708;217.318;D;row;medium;3
2019-01-18 17:35:03.000;-0.0295;-11.935;-0.098;-21.952;-2.378;-1.759.846.398;D;row;medium;3
2019-01-18 17:35:03.200;-0.013666666666666667;226.489.685;-0.04766666666666666;-0.8902000000000001;-26.096;-0.866;D;row;medium;3
2019-01-18 17:35:03.400;-0.018000000000000002;-1.022;-0.0605;2.113.101.827;-40.244;-0.21939999999999996;D;row;medium;3
2019-01-18 17:35:03.600;-0.02366666666666667;-1.069;-0.07233333333333333;91.096;-69.268;16.098;D;row;medium;3
2019-01-18 17:35:03.800;0.0004999999999999987;-1.392;-0.0755;279.512;-87.804;-234.634;D;row;medium;3
2019-01-18 17:35:04.000;0.11133333333333334;-1.123;0.10100000000000002;349.512;-98.904;-110.976;D;row;medium;3
2019-01-18 17:35:04.200;0.0345;-0.44699999999999995;0.1985;-4.634;-20.366;4.378;D;row;medium;3
2019-01-18 17:35:04.400;0.07666666666666666;-0.7116666666666666;0.16433333333333333;-21.061;56.098;-947.355.651;D;row;medium;3
2019-01-18 17:35:04.600;0.0785;-11.395;0.0785;-238.902;58.414;180.976;D;row;medium;3
2019-01-18 17:35:04.800;0.010666666666666666;-915.338.581;-0.023999999999999997;-11.061;43.414;154.632;D;row;medium;3
2019-01-18 17:35:05.000;-0.027;-1.151;-0.075;-0.9878;-1.081.163.778;-0.3048;D;row;medium;3
2019-01-18 17:35:05.200;-0.019666666666666666;-0.988;-0.037;0.012200000000000034;-19.268;0.9269999999999999;D;row;medium;3
2019-01-18 17:35:05.400;-0.026000000000000002;-1.528.356.865;-0.026500000000000003;-11.828;-0.2682;0.4391999999999999;D;row;medium;3
2019-01-18 17:35:05.600;-0.030666666666666665;164.402.517;-0.067;63.048;-6.939;29.024;D;row;medium;3
2019-01-18 17:35:05.800;-0.048;-12.695;-0.025500000000000002;225.244;-157.196;-232.804;D;row;medium;3
2019-01-18 17:35:06.000;0.10633333333333334;286.613.505;0.046000000000000006;356.464;-216.464;-19.622;D;row;medium;3
2019-01-18 17:35:06.200;0.11299999999999999;-0.698;0.15200000000000002;191.584;0.8292000000000002;85.124;D;row;medium;3
2019-01-18 17:35:06.400;0.05333333333333334;-0.4956666666666667;0.2343333333333333;-204.758;88.902;-0.8171999999999999;D;row;medium;3
2019-01-18 17:35:06.600;0.11;-10.655;0.137;-404.146;164.026;524.316.674;D;row;medium;3
2019-01-18 17:35:06.800;0.03833333333333334;-1.229;-0.06366666666666666;-196.584;344.965.123;163.782;D;row;medium;3
2019-01-18 17:35:07.000;-0.019999999999999997;-823.189.502;-0.0885;0.7438;-92.076;-0.41480000000000006;D;row;medium;3
2019-01-18 17:35:07.200;-0.010333333333333333;-0.9779999999999999;-0.043333333333333335;-479.027.196;-36.098;2.5;D;row;medium;3
2019-01-18 17:35:07.400;-0.0165;-0.993;-0.053;2.561;-47.802;-305.340.413;D;row;medium;3
2019-01-18 17:35:07.600;-0.03666666666666666;-1.226;-0.07366666666666667;-266.702.849;-92.806;-65.244;D;row;medium;3
2019-01-18 17:35:07.800;0.043000000000000003;-12.605;-0.014500000000000002;363.046;-109.878;-21.744;D;row;medium;3
2019-01-18 17:35:08.000;0.08933333333333333;1.011.763.883;0.148;352.316;25.854;-96.098;D;row;medium;3
2019-01-18 17:35:08.200;0.0385;-0.4305;0.238;-33.292;-0.4755999999999997;74.634;D;row;medium;3
2019-01-18 17:35:08.400;0.06733333333333334;-0.779;0.18566666666666665;-330.368;125.366;72.684;D;row;medium;3
2019-01-18 17:35:08.600;0.048;-11.995;0.1005;-380.854;80.242;170.366;D;row;medium;3
2019-01-18 17:35:08.800;-0.017333333333333336;-1.213.819.564;-0.09233333333333334;-6.317;0.28059999999999974;74.268;D;row;medium;3
2019-01-18 17:35:09.000;-0.028999999999999998;-10.715;-0.0455;33.414;-613.216.255;-0.048999999999999974;D;row;medium;3
2019-01-18 17:35:09.200;-0.03;-0.9553333333333334;-0.003999999999999999;-0.8657999999999999;-133.048;-75.122;D;row;medium;3
2019-01-18 17:35:09.400;-0.008;138.354.686;-0.08099999999999999;3.878;-104.268;-210.608.125;D;row;medium;3
2019-01-18 17:35:09.600;-0.015333333333333332;-1.472.247.126;-0.052;19.271.682;-4.744;-1.244;D;row;medium;3
2019-01-18 17:35:09.800;0.0215;-1.252;-0.040499999999999994;1.340.334.084;-0.15859999999999994;1.230.065.666;D;row;medium;3
2019-01-18 17:35:10.000;0.08866666666666667;-989.467.989;0.133;26.244;-439.697.405;1.148.706.820;D;row;medium;3
2019-01-18 17:35:10.200;0.064;-0.5505;0.179;49.512;-80.976;97.684;D;row;medium;3
2019-01-18 17:35:10.400;0.08266666666666667;-0.6416666666666666;0.23933333333333331;-515.592.193;78.172;52.438;D;row;medium;3
2019-01-18 17:35:10.600;0.10600000000000001;-1.111;0.1305;-36.183;67.196;207.684;D;row;medium;3
